,naam,definitie,uml-type,ggm-guid,ggm-source-guid,ggm-target-guid,toelichting,archimate-type,gemma-guid,gemma-source-guid,gemma-target-guid,datum-tijd-export
120,contactpersoon,,Association,{67833708-CC3D-4af7-A5DA-A4B56B1D9C11},{3D5CCB29-91E4-458e-8BCD-6741198E45B8},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
121,heeft,,Association,{1A5D69CD-5B2F-4164-8535-0652847B151E},{F2DBE01F-7535-4f26-9DF2-081EF8632F36},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
122,is functionaris van,nog niet in NHR uitgewerkt,Association,{3270BFBF-5A15-4283-BD78-48CB364D4E88},{3DC85114-5C3F-4930-B98B-6EB6ED71FC2E},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
123,is specialisatie van,,Generalization,{EA27F33E-463D-4208-85C8-E9FF4B687175},{AF9534B0-7CBD-4061-9276-A7B6698B383A},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
124,verwijst naar,,Association,{1471BF5E-68D2-4959-8B81-38670D0EC10D},{44F0CC4A-59AF-44a8-AF0B-FF204C93E829},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
125,verwijst naar,,Association,{0F6C3F53-B7CA-4d19-9B04-384DF32706C9},{A97054D8-FDCF-4513-B34F-E3DC343FA5E5},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
126,is,,Association,{E9AA24B1-EE12-49cc-8CA9-7930E154DD9D},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
127,is,Een NATUURLIJK PERSOON als specialisatie van BETROKKENE.,Association,{19608E86-9614-4a15-A3CE-8FC5D0508750},{16FB8171-A9ED-4027-A663-C035509501C8},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
128,betreft,,Association,{C5DF9BC2-DA59-4e82-942B-E27F2E5E1E3F},{75B4E818-5ECD-45c5-98F9-66F57FC6117E},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
129,,,Generalization,{0051D0C2-0529-422f-9F8F-34BD200A2C9B},{131BDD67-2A31-43c5-9125-F12DE2D98D2D},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
130,,,Generalization,{B8C56861-C624-4bb4-9DDC-F096ED47139C},{FE559B58-A6CD-4108-82BE-98E1AEBFD9BD},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
131,,,Generalization,{A2F928D0-04AB-483b-AFA1-045AE421EF32},{3BBDD95F-6586-4591-BBD0-D04D1CF2801E},{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,25102023-07:53:00
132,Bestaat uit,,Association,{E5612426-29C1-41dc-9289-1E7583EE153E},{D857E285-1EA3-4ba3-9614-5FACAC8BA133},{681DB26F-D779-4796-B467-576E5A25F581},,,,,,25102023-07:53:00
133,,,Generalization,{5EBC4BCB-52AB-4330-AE72-FBD108CDB3BA},{98C74EAB-3411-4d1a-8321-FF30567B6877},{681DB26F-D779-4796-B467-576E5A25F581},,,,,,25102023-07:53:00
134,,,Generalization,{F73997E8-7D9F-4abc-B8BA-EBB8657BF6DE},{7FECB5B2-E6CB-4637-9FD4-6EBA2CA96BBA},{681DB26F-D779-4796-B467-576E5A25F581},,,,,,25102023-07:53:00
135,,,Generalization,{1646F826-1B9C-483e-AF6D-592A6B4ECF39},{E0F7D3A0-46C8-4e70-AA10-3888B60D14C0},{681DB26F-D779-4796-B467-576E5A25F581},,,,,,25102023-07:53:00
136,maakt,,Association,{6517383A-6627-4b06-A95A-D0F49D18B238},{BBE1DC54-1482-4650-BB7F-930DDB823E09},{1EBA6DEB-268D-4339-86C9-7C1BA218A7A0},,,,,,25102023-07:53:00
137,betreft,,Association,{99D24DE3-C709-4325-814B-DF123E7EF6AE},{30D5F6E6-DE8D-46b6-AC8A-6CA1391ADFF7},{1EBA6DEB-268D-4339-86C9-7C1BA218A7A0},,,,,,25102023-07:53:00
138,doet,,Association,{AB7D9C3F-6C1F-4347-B661-9BC162DC4C63},{BBE1DC54-1482-4650-BB7F-930DDB823E09},{30D5F6E6-DE8D-46b6-AC8A-6CA1391ADFF7},,,,,,25102023-07:53:00
139,,,Generalization,{0C12AA4D-0500-44ee-A306-2E69A8F98B93},{BBE1DC54-1482-4650-BB7F-930DDB823E09},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
140,uitvoerder,,Association,{B951DEE9-57EB-4a05-84CD-B18D4FB633E6},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
141,leverancier,,Association,{D68DAC72-0E04-4516-86B4-F3287714B891},{FF566C6B-077B-4914-8AF7-40EB1EDD388A},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
142,geleverd via,,Association,{2D7DFEB4-3B70-4079-A901-DC9F424EF009},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
143,heeft leverancier,,Association,{35D9FE88-82DF-4953-881F-3AA8A3828695},{A8945FD7-EA20-418e-8E7F-18F13F16E338},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
144,ingediend door,,Association,{8E6F2106-48ED-4640-8D57-232E09A4B65F},{BF21FFA3-3EA6-410a-BC65-7BE5547646B6},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
145,heeft leverancier,,Association,{6F613631-A22B-43ba-8D17-71ADC062BC2E},{3AFD7E5F-8061-4776-A332-334AF4125E7D},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
146,gericht aan,,Association,{6F34B2D2-6257-4faa-87EE-E38F35C9B1A0},{1EF1AC66-9563-4cdd-AE78-0878D651907A},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
147,gericht aan,,Association,{235922D5-16F9-4ecb-A43A-0E2D7BE8D5DC},{BB182A6F-6935-4702-ABEA-B96E32A40B02},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
148,betreft,,Association,{04CEF004-3C07-4fe1-A1D0-41A5C8653C15},{D3EF17C3-8100-4a61-9E67-F20924C15CEA},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
149,ingehuurd via,,Association,{62481646-A5FD-404a-8716-91401BCA31F5},{1D87490A-9F07-424f-BE6F-5E9C11376B05},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
150,betreft,,Association,{58461ED6-0889-4b28-8140-C1C120592AEE},{33E5EA10-F43A-4966-B9C1-875F0E2C1B52},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
151,verplichting aan,,Association,{4F3749A3-9564-4f68-B9AB-FF9F3BDFCC9D},{A91E9C27-C4FA-4e1b-A4FF-8AE74ED9B7EB},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
152,crediteur,,Association,{9A061D5D-22D5-445b-8DA5-907EF432D5FD},{E1DA56C3-6ECA-4ec9-8CF4-FC57E1C43102},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
153,,,Generalization,{EFC8F306-37BD-43d2-856F-28BF3A5B85A6},{613E192A-D0F2-4e67-BE73-51C09197EE3D},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
154,,,Generalization,{4986CADF-A6F2-4d01-B9B4-BBD2EF132544},{6C283ABA-C1A3-465b-B267-39E75D06E41F},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,,,,,25102023-07:53:00
155,,,Generalization,{AE8530D9-2DE6-4606-8109-248D6246EDF0},{BBE1DC54-1482-4650-BB7F-930DDB823E09},{B53EC85A-C731-4fb6-8379-7D11802273B2},,,,,,25102023-07:53:00
156,betreft,,Association,{32D4F5AE-E957-4888-9A9A-A265EB6B08CD},{30D5F6E6-DE8D-46b6-AC8A-6CA1391ADFF7},{2587938E-CF7F-499b-BB21-9CB8BBCC1DD2},,,,,,25102023-07:53:00
157,verleent,,Association,{9B0E9554-A8CB-482f-9F02-89D4F65902BF},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},{2587938E-CF7F-499b-BB21-9CB8BBCC1DD2},,,,,,25102023-07:53:00
158,verplicht tot,,Association,{D132F25A-C05F-4fda-B479-54E808DC2D78},{30D5F6E6-DE8D-46b6-AC8A-6CA1391ADFF7},{053B594A-5E45-4413-9339-D2D026ECCE20},,,,,,25102023-07:53:00
159,heeft,,Association,{C0B674EC-1823-48d3-9D17-0E00F4F722C9},{B011D584-1E66-4a21-A9C4-C922A8763AB2},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
160,bevat,,Association,{0179460D-47F8-4f18-8CA1-692E8DF7A81C},{B1D48EFB-81E7-420d-A080-5B4C01798FFB},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
161,,,Generalization,{EFF74406-3BF6-4841-B903-5565CA7ABAEC},{4A8E659E-F088-446d-8614-BA31B106A417},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
162,,,Generalization,{EB5A99F4-6F58-4709-9DBD-10D3C898D600},{0EF67A8B-AEBE-4a00-B1EF-2EFD0DCC9F5D},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
163,,,Generalization,{690EE440-4530-4f24-8E94-40D041D66439},{A888F22C-45E9-4494-BA66-533FB1F6C37E},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
164,,,Generalization,{BB9D001E-097C-47b4-BEDF-21C260E0B912},{C73E52A5-F66E-47f0-8DEA-467A54F64DD2},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
165,,,Generalization,{BFF661A6-8EFF-4151-A9E9-A50C5401D6C8},{DDE9A5B3-1E56-4058-8D12-A774F43B5D26},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,,,,,25102023-07:53:00
166,conform,,Association,{0D620AF9-0BBF-442d-B66B-9A0E84EFC078},{4A8E659E-F088-446d-8614-BA31B106A417},{2C6C809D-28B0-4037-BBFA-3E438A2DF81D},,,,,,25102023-07:53:00
167,binnen,,Association,{FA63C3E9-EFFC-4177-9ABF-894685F9E4D2},{9507EE24-6397-4a9c-B478-8C2899EC0BFB},{B011D584-1E66-4a21-A9C4-C922A8763AB2},,,,,,25102023-07:53:00
168,voert uit,,Association,{4C32F102-6FF6-4f9a-A48F-9336CD363A79},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},{B011D584-1E66-4a21-A9C4-C922A8763AB2},,,,,,25102023-07:53:00
169,valt binnen,,Association,{C8DBA134-C94C-45ee-9E7E-0C16B4497679},{9507EE24-6397-4a9c-B478-8C2899EC0BFB},{2F759BC4-7E3C-4ce9-94FF-33A4106A6E5A},,,,,,25102023-07:53:00
170,bedient,,Association,{C07B0FB7-C253-47a8-8D08-228AFC02EC08},{6508657D-7C3F-4261-B647-5D3B077A20F9},{2F759BC4-7E3C-4ce9-94FF-33A4106A6E5A},,,,,,25102023-07:53:00
171,ligt in,De wijk waarin de buurt is gelegen.,Association,{382B5B2D-C729-4156-B828-8DF93BB553AE},{67CC2144-6B88-433c-853D-07379C66D6CF},{2F759BC4-7E3C-4ce9-94FF-33A4106A6E5A},<memo>,,,,,25102023-07:53:00
172,ligt in,,Association,{8E0F4A33-65E9-4970-80DF-67A24D781DAE},{9507EE24-6397-4a9c-B478-8C2899EC0BFB},{67CC2144-6B88-433c-853D-07379C66D6CF},,,,,,25102023-07:53:00
173,zonder verblijfsobject ligt in,De BUURT waarin het PAND gelegen is waarbinnen zich geen verblijfsobjecten bevinden.,Association,{DD1F44A8-B55B-40e6-A5CB-CC8555D9635D},{26D1113F-F7B3-4bdd-9AAE-EA14CC9F3C3F},{67CC2144-6B88-433c-853D-07379C66D6CF},<memo>,,,,,25102023-07:53:00
174,komt overeen,,Association,{DC0AD24C-F485-4623-A82F-D7E8045A0CA2},{5835F691-4452-44de-A1E9-07088AC16D69},{67CC2144-6B88-433c-853D-07379C66D6CF},,,,,,25102023-07:53:00
175,ligt in,De BUURT waarin een BENOEMD OBJECT is gelegen.,Association,{FE5BF648-C231-4744-ADA9-63521891E583},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},{67CC2144-6B88-433c-853D-07379C66D6CF},<memo>,,,,,25102023-07:53:00
176,is,,Association,{E5B87DF0-8E09-4275-A6F3-BCE04E6877B4},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},{67CC2144-6B88-433c-853D-07379C66D6CF},,,,,,25102023-07:53:00
177,betreft,,Association,{1EBFDA74-909D-436c-88D3-D982343148E6},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
178,verwijst naar,,Association,{ECEFCF19-B735-4e84-A480-F63B7890E038},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
179,,,Generalization,{a01dabbe-a0f7-47d8-a673-146105435dee},{4B32C511-77E9-4ABD-8C02-6F9F336A7A9},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
180,,,Generalization,{e74e9796-4562-4a28-be34-d6d1612d6a1a},{7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DE},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
181,,,Generalization,{0f886eb8-3966-4355-b3e7-539252e3ff8d},{81CBE022-0D94-4377-82CA-3AA12937FE8},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
182,,,Generalization,{d184b017-0bcb-4aa8-8b5c-f88c77e3736e},{0DCEE6C7-87BC-498C-A02A-25271DB1BC9},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
183,,,Generalization,{3d454e32-35c7-423e-a652-cf928445441a},{8CD4C799-C403-41B6-B409-06D37398E31},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
184,,,Generalization,{f1168de8-20bc-49b5-8d1a-7ce9fd59c55c},{47F12418-C5F8-44E0-8EC6-3D0C5993372},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
185,,,Generalization,{dd88c150-33b8-49ed-ba1d-746c7a678b44},{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
186,,,Generalization,{dbe18715-0a24-4648-ab43-ba364b561f5b},{906C9BA6-762D-4B15-94A3-6D8F2D8B922},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
187,,,Generalization,{0b8c2149-7bf5-4e14-b509-78dc8cfe1408},{E9091F41-09F6-42D6-9295-8FE1CA54198},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
188,,,Generalization,{f8b430ac-bbe9-4117-afb8-953610b5db17},{C538C222-0FA4-43EE-BF06-9512A484A57},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
189,,,Generalization,{7b721f0b-38c2-4415-bd55-23d3780e811d},{B7168388-9EB9-4C95-B35E-1BA2660849E},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
190,,,Generalization,{0e5dcc4b-3a6f-4d4a-98d2-ee6642cd938c},{6B8DBBFB-03D7-4FD7-BBAB-3E7FBE60D97},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
191,,,Generalization,{67b057c3-6898-4f4c-b6ea-2f68df44e5de},{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
192,,,Generalization,{64288e7f-73cf-4def-8d3c-8cd56578efd8},{61526934-9D0C-4A07-8C5D-17F60E1A467},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
193,,,Generalization,{503e4d5e-b799-473b-84f7-3e9e8a163ac7},{CDF116D4-B5B9-4D01-8A5B-4FFB08CEE00},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
194,,,Generalization,{f5bd7602-5c89-4896-99aa-b37a56b3302c},{4C52CC53-82F2-4B54-AA5F-B75FA00E9FF},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
195,,,Generalization,{81ff1f71-6385-4421-97ed-77d840488a57},{4223240C-8786-4D44-889E-9F54BA39A83},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
196,,,Generalization,{c77dc0c5-b2c3-41bc-8d82-c4924f1fa2ba},{71BCDE9D-88C2-4519-8105-028E40898AB},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
197,,,Generalization,{85e8fda2-2c11-4c3c-9a5e-f8c8a681d310},{E89ECEBE-796F-4CB7-9E9F-860EBC21B4B},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
198,,,Generalization,{9a548ce4-ab8e-44cc-8a25-a2507107b4a9},{A143A97F-28C5-4B56-90F8-4773481A034},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
199,,,Generalization,{a3f35297-0b27-408f-b8c9-f44c8515257b},{B4935E75-46CA-414D-949D-30A8B801FD5},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
200,,,Generalization,{190f20de-1bd0-423f-804b-65552616a632},{43DD67FD-75F0-4FE0-90F0-DB49048F14C},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
201,,,Generalization,{9da90864-8e2c-4685-8268-4b9d512484a9},{FFA16BB2-FA5A-49F1-B3E8-794499B0278},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
202,,,Generalization,{111c5bd4-2521-4aa0-a53d-01ee0d323579},{40BD01ED-180A-4644-AB10-4C94C891A45},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
203,,,Generalization,{61a45373-4cb8-4c9b-a218-c5df25e03d15},{6B54FE2F-9897-47DA-863C-5A931E89B2D},{E060DC30-E4F2-4794-A16E-7207032E250},,,,,,25102023-07:53:00
204,melder,,Association,{05380CFB-6F3C-40c5-9160-8D12D5D9E210},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
205,uitvoerder,,Association,{D803E782-8DBB-4c45-91DD-56860F16EE69},{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
206,,,Generalization,{9E3CADC4-EB76-4095-A1D4-361657422432},{E5566AF6-3D43-4b2f-B658-F67F6C1C511D},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
207,,,Generalization,{D81DDF18-5F40-4f5d-9520-CEB15BF26394},{B369B374-F560-4ea6-9A8B-DBBCB4961EFF},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
208,uitgevoerd door,,Association,{50A13B03-8117-4707-8DB3-8161452B7AEE},{653EEEA7-ED82-427d-BD72-86C847793AD6},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
209,,,Generalization,{2BFAB377-981B-496f-B2DC-172D433D4761},{276E1BF9-E902-4303-A9E7-048627E0DC84},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
210,afhandelend medewerker,,Association,{5118E6F9-F965-4953-8F8D-5F9F1D0A2121},{649EFD86-ED52-4293-8577-DBE5445845BF},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
211,is gevoerd door,,Association,{7DE2D62B-838D-4d12-A5B1-4C6DB9A475E3},{A3DAD553-0E55-4256-824B-CDB5E12CB545},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
212,is,Een MEDEWERKER als specialisatie van BETROKKENE.,Association,{F096C1D1-2139-414d-AF41-CDC5AB0453EE},{16FB8171-A9ED-4027-A663-C035509501C8},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
213,behandelaar,,Association,{252FE487-E02D-428a-B92C-449A4AA49FCF},{FD701A55-6865-44aa-9A73-C46E02481796},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
214,auteur,,Association,{7BAEAE6A-9C78-49f7-BBC4-D7750ABA40F6},{354E5545-D067-4b81-9D1D-C5F5FFB532C7},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
215,rollen,,Association,{69D9DF4D-0CA8-46e6-8183-C7A6BA604AAC},{A8945FD7-EA20-418e-8E7F-18F13F16E338},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
216,inhuur,,Association,{BD37E6F0-5FCB-43c2-A915-1C3F4F2D8CE0},{3FB9B466-D147-42d7-99D1-2D14A007D16C},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
217,aanvrager,,Association,{020F2F9A-BDA8-40a3-8E83-85752A9D1CE7},{1D87490A-9F07-424f-BE6F-5E9C11376B05},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
218,betreft,,Association,{DE937028-151F-4bb6-B28A-4C0F5C7155C4},{1D87490A-9F07-424f-BE6F-5E9C11376B05},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
219,aanvrager,,Association,{CD6BDEB3-A2D0-48e6-9AF3-9269C7BAD5AB},{B598FF22-CDD0-486f-B528-99421D0FA608},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
220,ingediend bij,,Association,{EBC91C89-CF15-49bc-A3BF-05673D182F65},{33E5EA10-F43A-4966-B9C1-875F0E2C1B52},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
221,eigenaar,,Association,{BE6176A2-C180-4e8e-8CA5-83E21A1A70CC},{01D90490-C76A-444a-BFCE-355AFC5FB012},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
222,procesleider,,Association,{083C9CF6-C21B-46b3-A933-1DDAFA9F771F},{44EC6082-2682-43c7-A52E-0AD05B06A046},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
223,,,Generalization,{DC562D5C-370F-4e49-9D81-1454BD5D73BB},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
224,met,,Association,{8E658E97-A6B3-4c06-9C40-20A059C06BBD},{631FEEF1-88D3-4d18-ADB2-BF999068493E},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,25102023-07:53:00
225,heeft,,Association,{A8A409D9-0B4B-4d2e-8D2A-D194827E95F7},{E060DC30-E4F2-4794-A16E-7207032E250},{B1D48EFB-81E7-420d-A080-5B4C01798FFB},,,,,,25102023-07:53:00
226,volgens,,Association,{27329A36-5B92-44c6-8A47-EE43404FD628},{832DA9A0-0E64-4d41-8266-38418B095919},{55A58838-3877-4e76-B5BF-26C68FAD463D},,,,,,25102023-07:53:00
227,uitgevoerd met,,Association,{F197BB35-77DD-4309-A8B7-D910A033AE6C},{832DA9A0-0E64-4d41-8266-38418B095919},{9A422266-783E-4f48-9B12-F442C1B22A45},,,,,,25102023-07:53:00
228,heeft,,Association,{616888E8-12DB-4385-9F2A-EEABBBE80C6E},{832DA9A0-0E64-4d41-8266-38418B095919},{9079F098-1084-4484-ACCC-6C6C07043193},,,,,,25102023-07:53:00
229,heeft,,Association,{FDDDA9A7-05A7-4fc6-A28F-9A131CAD0BAD},{21BBA828-AAE0-4785-9E44-45C1B866C882},{E79C6C20-3D05-49fb-96ED-105B5CD0ABA5},,,,,,25102023-07:53:00
230,uitgevoerde storting,,Association,{5614D2DC-1440-4241-9399-33073E5A1E4C},{F6D7A83B-30BC-44f4-91E2-74C04DCE87AE},{15910FE7-D323-45ff-AA7F-CE3C636CE953},,,,,,25102023-07:53:00
231,geldig voor,,Association,{DEE1498F-CA3E-4bd2-9B38-E77E31049F0B},{F6D7A83B-30BC-44f4-91E2-74C04DCE87AE},{1638F2AF-F1E8-4360-BA47-D975F2135168},,,,,,25102023-07:53:00
232,bij,,Association,{C3B463D6-BCFB-414c-9FDF-C5BFCDC7BC1B},{15910FE7-D323-45ff-AA7F-CE3C636CE953},{1638F2AF-F1E8-4360-BA47-D975F2135168},,,,,,25102023-07:53:00
233,fractie,,Association,{9F46337A-7B77-464b-AAF3-E339F6D1E39A},{15910FE7-D323-45ff-AA7F-CE3C636CE953},{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,25102023-07:53:00
234,betreft,,Association,{0C4C7705-5F76-417a-B326-E721AFB72ADB},{8A02DCF5-E568-4d45-96A2-FD4FB53F414C},{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,25102023-07:53:00
235,ophalen,,Association,{C09F3E43-5B6A-460b-AD49-C26FE2DCFF78},{55A58838-3877-4e76-B5BF-26C68FAD463D},{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,25102023-07:53:00
236,inzamelpunt van,,Association,{8F27C588-2ED1-4d02-85C1-E3560A0C898D},{1638F2AF-F1E8-4360-BA47-D975F2135168},{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,25102023-07:53:00
237,betreft,,Association,{7E95D3E7-7C41-4873-9BC8-6BE07BD58617},{E79C6C20-3D05-49fb-96ED-105B5CD0ABA5},{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,25102023-07:53:00
238,geschikt voor,,Association,{36405EF9-1834-4820-AC14-E948C8E501CA},{7D3D98F0-664C-4605-9D95-F68C88ECBA9A},{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,25102023-07:53:00
239,gestopt op,,Association,{90CF5882-E7C6-47d8-BC38-F44A69FF7F31},{9079F098-1084-4484-ACCC-6C6C07043193},{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},,,,,,25102023-07:53:00
240,betreft,,Association,{7F1E6990-018A-436c-9813-1F75AB62D3C7},{8A02DCF5-E568-4d45-96A2-FD4FB53F414C},{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},,,,,,25102023-07:53:00
241,gaat langs,,Association,{33F2F523-1BA7-4b83-A62D-19A8622465F5},{55A58838-3877-4e76-B5BF-26C68FAD463D},{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},,,,,,25102023-07:53:00
242,heeft,,Association,{B6A165E1-F6F2-447a-83F3-8786CC50D691},{7D3D98F0-664C-4605-9D95-F68C88ECBA9A},{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},,,,,,25102023-07:53:00
