nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
46,Beoordelingsoort,,Enumeration,,{3B4D2D66-B801-42a8-A3FB-CC4A29FF8320},,,,,,,,,,,,,,17042024-14:45:57,
47,Heffingsoort,,Enumeration,,{356C8F59-3721-46d0-BCD0-C17B0130035C},,,,,,,,,,,,,,17042024-14:45:57,
48,StatusOpenbareActiviteit,,Enumeration,,{A29EE01A-118E-4599-BADD-35B9393A78F4},,,,,,,,,,,,,,17042024-14:45:57,
49,Belprovider,Leverancier of dienstverlener van modiele beldiensten,Class,,{6C283ABA-C1A3-465b-B267-39E75D06E41F},,,,,Belprovider,Leverancier of dienstverlener van modiele beldiensten,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-59bf814b-1020-4906-978b-ca22af2eecc0,,59bf814b-1020-4906-978b-ca22af2eecc0,business-object,17042024-14:45:57,
50,MulderFeit,,Class,,{4EA4D754-FAD7-4caf-8060-342689EC16FE},,,,,,,,,,,,,,17042024-14:45:57,
51,Naheffing,Het achteraf vorderen van te weinig betaalde belasting ,Class,Navordering,{4957AC99-3F36-4959-A210-9EC6759B87F8},,,,,Naheffing,Het achteraf vorderen van te weinig betaalde belasting,,Navordering,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-d10d2101-2e16-4f56-bcce-43783fd256be,,d10d2101-2e16-4f56-bcce-43783fd256be,business-object,17042024-14:45:57,
52,Parkeergarage,Open constructie die geheel of gedeeltelijk in gebruik is als voorziening voor het parkeren van voertuigen,Class,,{8F492648-6EF2-4f8a-87C9-2440230D4137},,,,,Parkeergarage,Open constructie die geheel of gedeeltelijk in gebruik is als voorziening voor het parkeren van voertuigen,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-3aed2196-8ba9-4441-a27f-15a1f76d3fda,,3aed2196-8ba9-4441-a27f-15a1f76d3fda,business-object,17042024-14:45:57,
53,Parkeerrecht,Het onder bepaalde voorwaarden (zoals betaling parkeerbelasting of parkeergeld) ontstane recht om een voertuig gedurende een bepaalde of onbepaalde periode op een daartoe benoemde parkeerplaats of in/op een daartoe benoemde parkeervoorziening te parkeren.,Class,,{9E0936E5-6B50-4205-BA5D-FEB80486D6F1},,,,,Parkeerrecht,Het onder bepaalde voorwaarden (zoals betaling parkeerbelasting of parkeergeld) ontstane recht om een voertuig gedurende een bepaalde of onbepaalde periode op een daartoe benoemde parkeerplaats of in/op een daartoe benoemde parkeervoorziening te parkeren.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-ae658af8-46be-4d41-ba95-c5e24cec7598,,ae658af8-46be-4d41-ba95-c5e24cec7598,business-object,17042024-14:45:57,
54,Parkeerscan,Waarneming van een parkeeractie door een scanauto,Class,,{653EEEA7-ED82-427d-BD72-86C847793AD6},,,,,Parkeerscan,Waarneming van een parkeeractie door een scanauto,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-078d57f3-e8a0-485e-a175-c1b3de49eee0,,078d57f3-e8a0-485e-a175-c1b3de49eee0,business-object,17042024-14:45:57,
55,Parkeervergunning,Officiele toestemming dat je op een bepaalde plek mag parkeren,Class,,{FF448272-AB9D-4ec9-B4BE-E60E2552817A},,,,,Parkeervergunning,Offici√´le toestemming dat je op een bepaalde plek mag parkeren,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-1486de79-ad71-4dce-8473-f23f1e9c436c,,1486de79-ad71-4dce-8473-f23f1e9c436c,business-object,17042024-14:45:57,
56,Parkeervlak,Parkeergelegenheid bestemd voor het parkeren van een of meerdere voertuigen direct langs de doorgaande weg gelegen.,Class,,{5E5C58AD-1634-4656-A183-EBA00F18F30E},,,,,Parkeervlak,Parkeergelegenheid bestemd voor het parkeren van √©√©n of meerdere voertuigen direct langs de doorgaande weg gelegen.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-30d7e3ac-081c-4ef6-a09e-90437b5a4349,,30d7e3ac-081c-4ef6-a09e-90437b5a4349,business-object,17042024-14:45:57,
57,Perkeerzone,,Class,,{27219A32-3B52-4f54-AA67-A972F4B7D9D0},,,,,Perkeerzone,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e5293eea-47b8-4091-8ac3-b28139a17c9f,,e5293eea-47b8-4091-8ac3-b28139a17c9f,business-object,17042024-14:45:57,
58,Productgroep,Groepering van producten,Class,,{209ACADD-34C7-4dc8-90AD-C6B3E092FBFD},,,,,,,,,,,,,,17042024-14:45:57,
59,Productsoort,Typologie van een product,Class,,{1CB4051D-B78A-48f0-AE3E-A98D997A5612},,,,,,,,,,,,,,17042024-14:45:57,
60,Straatsectie,Gedeelte van een straat,Class,,{339ACCD5-1D13-4a48-83DE-05A0A4A54C43},,,,,,,,,,,,,,17042024-14:45:57,
61,Voertuig,Vervoermiddel bestemd voor het verkeer over wegen,Class,,{6AD98160-FFE6-4105-A724-5D5733C87CD8},,,,,Voertuig,Vervoermiddel bestemd voor het verkeer over wegen,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b083bd60-0137-40b0-ad72-4602b3c1d754,,b083bd60-0137-40b0-ad72-4602b3c1d754,business-object,17042024-14:45:57,
62,Doelgroepenplaatsen,,Enumeration,,{F8ADD9AF-76C0-425c-B059-18BB0AA20D28},,,,,,,,,,,,,,17042024-14:45:57,
63,Zonesoort,,Enumeration,,{5DD4AE03-667C-45b9-A46A-320077AC2926},,,,,,,,,,,,,,17042024-14:45:57,
64,Stremming,Situatie waarbij de doorstroming van het (vaar)wegverkeer plaatselijk is geblokkeerd als gevolg van een incident,Class,,{999725EE-737F-410e-906B-9865EBED3597},,,,,Stremming,Situatie waarbij de doorstroming van het (vaar)wegverkeer plaatselijk is geblokkeerd als gevolg van een incident,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-563fd27c-7299-4311-8f40-60a95b9da4b5,,563fd27c-7299-4311-8f40-60a95b9da4b5,business-object,17042024-14:45:57,
65,Strooidag,Dag waarop op wegen gestrooid wordt ter voorkoming van gladheid,Class,,{E2448A6D-3AE0-4884-AD5C-215A9E7166DE},,,,,,,,,,,,,,17042024-14:45:57,
66,Strooiroute,Traject waarop het strooien plaatsvindt,Class,,{73090FF8-12FD-471e-80FD-DBFB2FF97D7B},,,,,Strooiroute,Traject waarop het strooien plaatsvindt,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-8d6c2c57-1e18-4257-a894-5f5d751279ea,,8d6c2c57-1e18-4257-a894-5f5d751279ea,business-object,17042024-14:45:57,
67,StrooirouteUitvoering,De route die uiteindelijk is gevolgd voor het strooien ,Class,,{B825D33A-6DCE-4263-A031-E6E92C4EE86B},,,,,,,,,,,,,,17042024-14:45:57,
68,VLogInfo,V-log is een open standaard voor datalogging van een verkeersregelinstallatie.,Class,,{E4EEBD4D-A41E-4c9d-8099-CDA45BFF0056},,,,,,,,,,,,,,17042024-14:45:57,
69,Verkeersbesluit,"Een besluit van een wegbeheerder om een bepaald verkeersteken te plaatsen, te wijzigen of in te trekken of een bepaalde fysieke maatregel te treffen. ",Class,,{3F83DAA3-C37F-42b2-8D35-D75B840172F8},,,,,Verkeersbesluit,"Een besluit van een wegbeheerder om een bepaald verkeersteken te plaatsen, te wijzigen of in te trekken of een bepaalde fysieke maatregel te treffen.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-833312cc-f7d8-4b4c-9e79-b21c8e7597cb,,833312cc-f7d8-4b4c-9e79-b21c8e7597cb,business-object,17042024-14:45:57,
70,Verkeerstelling,"Een onderzoek om inzicht te krijgen in het verkeer, in de hoeveelheid verkeer, de verdeling en de gereden snelheid.",Class,,{DBE739FD-EBC4-4650-8A2B-714294A63A73},,,,,Verkeerstelling,"Een onderzoek om inzicht te krijgen in het verkeer, in de hoeveelheid verkeer, de verdeling en de gereden snelheid.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-cb656c23-5e43-4f7d-9c06-ff5351911fdb,,cb656c23-5e43-4f7d-9c06-ff5351911fdb,business-object,17042024-14:45:57,
71,Aantal Gehinderden,,Enumeration,,{C00A2866-8F7D-4be3-A676-794C9A477556},,,,,,,,,,,,,,17042024-14:45:57,
72,Hindercategorie,"De totale impact van hinder voor alle weggebruikers. Dit is op basis van de hinderklasse en het aantal gehinderde weggebruikers bepaald. Zie 'Werkwijze Minder Hinder' van Ministerie van Infrastructuur en Milieu. 

URL: https://www.rijkswaterstaat.nl/zakelijk/zakendoen-met-rijkswaterstaat/werkwijzen/werkwijze-in-gww/communicatie-bij-werkzaamheden/werkwijzers-minder-hinder.aspx",Enumeration,,{A1A8B6C1-3607-4c64-92CC-364470368C3E},,,,,,,,,,,,,,17042024-14:45:57,
73,Hinderklasse,"Op basis van ""Werkwijzer MinderHinder Deel B, de uitwerking"" van Ministerie van Infrastructuur en Milieu.
zie https://www.rijkswaterstaat.nl/zakelijk/zakendoen-met-rijkswaterstaat/werkwijzen/werkwijze-in-gww/communicatie-bij-werkzaamheden/werkwijzers-minder-hinder.aspx
",Enumeration,,{9387D652-A431-4f4c-9F35-4DB0A102B1EF},,,,,,,,,,,,,,17042024-14:45:57,
74,Stremmingstatus,,Enumeration,,{94230A7B-8876-4a0b-B660-424E397045B2},,,,,,,,,,,,,,17042024-14:45:57,
75,Contact,Persoon waarmee communicatie plaatsvindt,Class,,{3BF6985C-06AB-4cfc-9A0E-5CC37C224245},,,,,,,,,,,,,,17042024-14:45:57,
76,Hotel,Gebouw waar je tegen betaling kunt logeren.,Class,,{5805FA72-C0CE-43c1-A53F-B81166AEFDD4},,,,,Hotel,Gebouw waar je tegen betaling kunt logeren.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-4b2cc303-de99-49c4-968f-836a71825814,,4b2cc303-de99-49c4-968f-836a71825814,business-object,17042024-14:45:57,
77,Hotelbezoek,Verblijf in een hotel,Class,,{669000E9-25D6-4346-B718-516CDB8B88B7},,,,,Hotelbezoek,Verblijf in een hotel,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b8e61a1f-ed19-4cd3-b873-0fe7d85beb9b,,b8e61a1f-ed19-4cd3-b873-0fe7d85beb9b,business-object,17042024-14:45:57,
78,Verkooppunt,Locatie waar iets wordt verkocht,Class,,{8F05E7BA-E7ED-45d1-9626-C8D7FBDB2F1B},,,,,Verkooppunt,Locatie waar iets wordt verkocht,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-9f1dd63c-3407-460d-aef7-56cb6c3c20ad,,9f1dd63c-3407-460d-aef7-56cb6c3c20ad,business-object,17042024-14:45:57,
79,Werkgelegenheid,"De vraag naar arbeid, te berekenen door de totale productie te delen door de arbeidsproductiviteit per persoon.",Class,,{EB35F5B8-9289-49cc-8DF4-8BD20EC662A9},,,,,Werkgelegenheid,"De vraag naar arbeid, te berekenen door de totale productie te delen door de arbeidsproductiviteit per persoon.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-21343647-4fed-40b8-8a9e-4672592d2aa8,,21343647-4fed-40b8-8a9e-4672592d2aa8,business-object,17042024-14:45:57,
80,Winkelvloeroppervlak,Gemeten oppervlakte in vierkante meters van een winkel,Class,,{0EABA880-434F-41c3-A41D-0002222AAC2A},,,,,,,,,,,,,,17042024-14:45:57,
81,AanvraagLeerlingenvervoer,Een aanvraag voor een leerling die recht heeft op vervoer van en naar onderwijs.,Class,,{07F40D10-74AC-4f56-8B71-A236A63C2122},,,,,Aanvraag Leerlingenvervoer,Een aanvraag voor een leerling die recht heeft op vervoer van en naar onderwijs.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-41c1c340-9952-4bd9-8f45-fec2c0a1ddd7,,41c1c340-9952-4bd9-8f45-fec2c0a1ddd7,business-object,17042024-14:45:57,
82,AanvraagOfMelding,Komt overeen met een VJV,Class,,{66E2B5BA-44A0-4fde-AE33-E211EE4832C2},,,,,AanvraagOfMelding,Komt overeen met een VJV,Via het Omgevingsloket kunnen initiatiefnemers een vergunningaanvraag of een melding indienen in het Digitaal Stelsel Omgevingswet (DSO). Duidelijke stappen en vragen leiden hen door dit proces. De overheid vertaalt hiervoor indieningsvereisten naar toepasbare regels voor het loket.,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-13ede1f8-bf63-4da6-abbd-cdc18b7ec39a,AanvraagOfMelding (Leerplicht en Leerlingenvervoer),13ede1f8-bf63-4da6-abbd-cdc18b7ec39a,business-object,17042024-14:45:57,Via het Omgevingsloket kunnen initiatiefnemers een vergunningaanvraag of een melding indienen in het Digitaal Stelsel Omgevingswet (DSO). Duidelijke stappen en vragen leiden hen door dit proces. De overheid vertaalt hiervoor indieningsvereisten naar toepa
83,AanvraagVrijstelling,Vrijstelling van een aanvraag voor leerlingenvervoer,Class,,{450F47A7-758F-400c-82EB-05535EBDD426},,,,,,,,,,,,,,17042024-14:45:57,
84,BeschikkingLeerlingenvervoer,,Class,,{81870665-768C-4fb2-8A4F-A9CB7989C884},,,,,Beschikking Leerlingenvervoer,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-3f048a6b-523c-4e8e-a581-0fcc089f1ec6,,3f048a6b-523c-4e8e-a581-0fcc089f1ec6,business-object,17042024-14:45:57,
85,Beslissing,Selectie van een voorstelbare werkelijkheid (voorkeursvariant) uit een aantal mogelijke werkelijkheden (varianten) op basis van een verzameling van criteria.,Class,Besluit,{B65280CD-3429-4966-AD2D-CB3EE76EE2E8},,,,,Beslissing,Selectie van een voorstelbare werkelijkheid (voorkeursvariant) uit een aantal mogelijke werkelijkheden (varianten) op basis van een verzameling van criteria.,,Besluit,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-1855a91d-d82d-4544-a51b-7110776a9de1,,1855a91d-d82d-4544-a51b-7110776a9de1,business-object,17042024-14:45:57,
86,DoorgeleidingOM,,Class,,{90E49701-2A06-4669-9199-6FCFDFCA707A},,,,,Doorgeleiding OM,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-341c4296-ac61-426e-b1d8-668052c53ea9,,341c4296-ac61-426e-b1d8-668052c53ea9,business-object,17042024-14:45:57,
87,HALTVerwijzing,"Jongeren van 12 tot 18 jaar die strafbare feiten plegen, zoals bijvoorbeeld: winkeldiefstal, vernieling, openbaar dronkenschap of oplichting kunnen naar Halt worden verwezen. In sommige gevallen is daarvoor toestemming nodig van het Openbaar Ministerie.",Class,,{70E3C6AF-1117-4cfc-B61F-0D168010FFB9},,,,,HALT-verwijzing,"Jongeren van 12 tot 18 jaar die strafbare feiten plegen, zoals bijvoorbeeld: winkeldiefstal, vernieling, openbaar dronkenschap of oplichting kunnen naar Halt worden verwezen. In sommige gevallen is daarvoor toestemming nodig van het Openbaar Ministerie.","Halt heeft de wettelijke taak om strafbaar gedrag onder jongeren van 12 tot 23 jaar aan te pakken, zonder dat jongere een strafblad krijgt. Halt legt een maatregel op aan jongeren die een strafbaar licht vergrijp hebben gepleegd. Dit is de zogeheten Halt-straf. Halt heeft de wettelijke taak om strafbaar gedrag onder jongeren van 12 tot 23 jaar aan te pakken, zonder dat jongere een strafblad krijgt. Halt legt een maatregel op aan jongeren die een strafbaar licht vergrijp hebben gepleegd. Dit is de zogeheten Halt-straf. Halt heeft de wettelijke taak om strafbaar gedrag onder jongeren van 12 tot 23 jaar aan te pakken, zonder dat jongere een strafblad krijgt. Halt legt een maatregel op aan jongeren die een strafbaar licht vergrijp hebben gepleegd. Dit is de zogeheten Halt-straf.",,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-1bd77fef-f3da-40cc-b94f-e325b0781719,,1bd77fef-f3da-40cc-b94f-e325b0781719,business-object,17042024-14:45:57,"Halt heeft de wettelijke taak om strafbaar gedrag onder jongeren van 12 tot 23 jaar aan te pakken, zonder dat jongere een strafblad krijgt. Halt legt een maatregel op aan jongeren die een strafbaar licht vergrijp hebben gepleegd. Dit is de zogeheten Halt-"
88,KlachtLeerlingenvervoer,Een uiting van ontevredenheid over het vervoer van leerlingen.,Class,,{07FE66E8-8316-406b-A590-922C2E7B4305},,,,,Klacht Leerlingenvervoer,Een uiting van ontevredenheid over het vervoer van leerlingen.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-df24e948-819b-4201-8dde-3c6865c09230,,df24e948-819b-4201-8dde-3c6865c09230,business-object,17042024-14:45:57,
89,Leerplichtambtenaar,Ambtenaar die toezicht houdt op de uitvoering van de leerplichtwet.,Class,,{B369B374-F560-4ea6-9A8B-DBBCB4961EFF},,,,,Leerplichtambtenaar,Ambtenaar die toezicht houdt op de uitvoering van de leerplichtwet.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-eb5a2808-d438-4299-b803-4495b819396b,,eb5a2808-d438-4299-b803-4495b819396b,business-object,17042024-14:45:57,
90,ProcesverbaalOnderwijs,,Class,,{697F1730-B439-4b35-8799-1B2E9AB04548},,,,,Procesverbaal Onderwijs,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-aa2cb2d9-8482-473c-a5bf-c042cb39352a,,aa2cb2d9-8482-473c-a5bf-c042cb39352a,business-object,17042024-14:45:57,
91,Verlofaanvraag,"Een verzoek om toestemming te krijgen iets te doen, bijvoorbeeld vakantie of studie",Class,,{E9DECE41-F7F5-49f1-94B5-63DE941F6094},,,,,,,,,,,,,,17042024-14:45:57,
92,Vervoerder,"Degene die openbaar vervoer of besloten busvervoer verricht, niet in de hoedanigheid van bestuurder van een auto, bus, trein, metro, tram of een via een geleidesysteem voortbewogen voertuig.",Class,,{613E192A-D0F2-4e67-BE73-51C09197EE3D},,,,,Vervoerder,"Degene die openbaar vervoer of besloten busvervoer verricht, niet in de hoedanigheid van bestuurder van een auto, bus, trein, metro, tram of een via een geleidesysteem voortbewogen voertuig.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-d3538832-c621-464d-adc3-3fdf7c6745af,,d3538832-c621-464d-adc3-3fdf7c6745af,business-object,17042024-14:45:57,
93,Verzuimmelding,Een melding dat een leerling niet op school verschijnt. De school moet actie ondernemen naar de leerling (en zijn ouders). Een school moet het verzuim melden bij de gemeente. ,Class,,{252C70B1-4E02-4033-B2B5-86F65496D7AB},,,,,Verzuimmelding,Een melding dat een leerling niet op school verschijnt. De school moet actie ondernemen naar de leerling (en zijn ouders). Een school moet het verzuim melden bij de gemeente.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e623ef14-c4de-498b-9504-5bb6fa4ce0de,,e623ef14-c4de-498b-9504-5bb6fa4ce0de,business-object,17042024-14:45:57,
94,Vrijstelling,,Class,,{B8584CD2-A54A-4a59-82B6-A597A0864CFA},,,,,Vrijstelling,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e09e0c4d-1c6f-474b-8abc-7fd36f6fd699,,e09e0c4d-1c6f-474b-8abc-7fd36f6fd699,business-object,17042024-14:45:57,
95,ZiekmeldingLeerlingenvervoer,Een melding van een zieke leerling die recht heeft op vervoer van en naar onderwijs.,Class,,{7689A6B7-2A9E-42db-A028-E4601305DBFF},,,,,Ziekmelding Leerlingenvervoer,Een melding van een zieke leerling die recht heeft op vervoer van en naar onderwijs.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-7c4345ce-0561-47eb-ad3d-4b21f15687e3,,7c4345ce-0561-47eb-ad3d-4b21f15687e3,business-object,17042024-14:45:57,
96,Sanctiesoort,,Enumeration,,{BA10C3E6-8F44-4f8d-B532-DED61E368F5E},,,,,,,,,,,,,,17042024-14:45:57,
97,Verzuimsoort,Typologie van verzuim,Enumeration,,{0060D931-6BBA-480d-ADCA-0A74908C39A4},,,,,,,,,,,,,,17042024-14:45:57,
98,Vrijstellingsoort,,Enumeration,,{BAB0BE8C-4084-4618-BAC0-50B383B94D79},,,,,,,,,,,,,,17042024-14:45:57,
99,Inschrijving,Deelname van iemand aan een opleiding bij een onderwijsinstelling.,Class,,{CFFD5F20-5FA9-4d93-AD34-6867D64A58B9},,,,,Inschrijving,Deelname van iemand aan een opleiding bij een onderwijsinstelling.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-5e8930d4-8f06-4075-bf2b-31f45ee86dbc,Inschrijving (Onderwijs),5e8930d4-8f06-4075-bf2b-31f45ee86dbc,business-object,17042024-14:45:57,
100,Leerjaar,Is de codering van het jaar of het niveau waarin de leerling onderwijs volgt.,Class,,{D7ECEB92-BE50-4e30-9F27-54A008BC75DF},,,,,Leerjaar,Is de codering van het jaar of het niveau waarin de leerling onderwijs volgt.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-33e656c4-9a9a-4127-a52a-6f804d0a3ce9,,33e656c4-9a9a-4127-a52a-6f804d0a3ce9,business-object,17042024-14:45:57,
101,Leerling,"Mens die een opleiding volgt, heeft gevolgd of gaat volgen of opgaat of is opgegaan voor een toets. (Bron: KOI)",Class,Onderwijsvolger,{266057AF-58BD-42e1-B4D5-16EB266B9B7A},,,,,Leerling,"Mens die een opleiding volgt, heeft gevolgd of gaat volgen of opgaat of is opgegaan voor een toets. (Bron: KOI)",,Onderwijsvolger,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e2ea124f-56ce-4614-9e32-0f13371a5ede,,e2ea124f-56ce-4614-9e32-0f13371a5ede,business-object,17042024-14:45:57,
102,Locatie,De locatie beschrijft middels co√∂rdinaten de ruimtelijke dimensie of ruimtelijke afbakening van een regel of van een objecttype die in de regel beschreven wordt. (CIMOW),Class,,{3119A4DB-BB23-4adc-98BD-82F2D7996C6B},,,,,,,,,,,,,,17042024-14:45:57,
103,Loopbaanstap,"Een logische en ook uitdagende stap naar een volgende functie binnen dezelfde functiefamilie of een andere, op hetzelfde schaalniveau of op een schaalniveau hoger.",Class,,{0E3DE26B-C535-4a03-98A4-8D36DC3D5297},,,,,Loopbaanstap,"Een logische en ook uitdagende stap naar een volgende functie binnen dezelfde functiefamilie of een andere, op hetzelfde schaalniveau of op een schaalniveau hoger.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a397db5a-35ee-436d-b358-d04415b3d61b,,a397db5a-35ee-436d-b358-d04415b3d61b,business-object,17042024-14:45:57,
104,Onderwijsloopbaan,"Loopbaan als leerling in het onderwijs; loopbaan als leerling op school; tijd die iemand als leerling heeft doorgebracht op school, vaak met de bijgedachte aan de daarbij opgedane kennis en ervaring; tijd die men schoolgegaan heeft; onderwijscarri√®re; schoolloopbaan; schoolcarri√®re; schooltijd; de schooljaren",Class,,{F47ACE79-C476-479f-A3A3-729E65AF3D32},,,,,Onderwijsloopbaan,"Loopbaan als leerling in het onderwijs; loopbaan als leerling op school; tijd die iemand als leerling heeft doorgebracht op school, vaak met de bijgedachte aan de daarbij opgedane kennis en ervaring; tijd die men schoolgegaan heeft; onderwijscarri√®re; schoolloopbaan; schoolcarri√®re; schooltijd; de schooljaren",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-153ea543-3a96-4878-b661-f7c3d0f07d20,,153ea543-3a96-4878-b661-f7c3d0f07d20,business-object,17042024-14:45:57,
105,Onderwijsniveau,De hoogte van een soort onderwijs in relatie tot andere soorten onderwijs,Class,,{96AB51D0-52E5-4515-B21F-98B30C4B9C42},,,,,Onderwijsniveau,De hoogte van een soort onderwijs in relatie tot andere soorten onderwijs,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-bffa3b38-9484-468b-9152-8cc6dac76229,,bffa3b38-9484-468b-9152-8cc6dac76229,business-object,17042024-14:45:57,
106,Onderwijssoort,Typologie voor onderwijs,Class,,{8AF9FAE6-13D8-484d-97F5-2A3839BC8618},,,,,,,,,,,,,,17042024-14:45:57,
107,OuderOfVerzorger,,Class,,{51C8E3DF-FFF4-4a20-9CB2-AA5FA50579E2},,,,,Ouder Of Verzorger,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-91982611-d658-4c52-8869-0bbf87b487d3,,91982611-d658-4c52-8869-0bbf87b487d3,business-object,17042024-14:45:57,
108,School,"Gebouw in gebruik voor basis, middelbaar of hoger onderwijs.",Class,,{32DFC5DD-79D9-45d5-8F9D-7D5125961817},,,,,School,"Gebouw in gebruik voor basis, middelbaar of hoger onderwijs.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-f2c26bb2-4c76-4b03-8ceb-6397b5a12ae8,,f2c26bb2-4c76-4b03-8ceb-6397b5a12ae8,business-object,17042024-14:45:57,
109,Startkwalificatie,Diploma van een opleiding als bedoeld in de WEB of een diploma hoger algemeen voortgezet onderwijs of voorbereidend wetenschappelijk onderwijs als bedoeld in de WVO;,Class,,{E8301577-1A49-43cf-A2CA-0F042584EBB3},,,,,Startkwalificatie,Diploma van een opleiding als bedoeld in de WEB of een diploma hoger algemeen voortgezet onderwijs of voorbereidend wetenschappelijk onderwijs als bedoeld in de WVO;,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-7fd9ee36-f8f5-48a1-ba76-b68030cf07c2,,7fd9ee36-f8f5-48a1-ba76-b68030cf07c2,business-object,17042024-14:45:57,
110,Uitschrijving,Beeindiging van een inschrijving van een leerling bij een school,Class,,{133AF611-9FA0-4a09-BF12-74C5FA5F6F60},,,,,Uitschrijving,Beeindiging van een inschrijving van een leerling bij een school,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b83efc57-9184-4405-8c23-fbcabe7577b4,,b83efc57-9184-4405-8c23-fbcabe7577b4,business-object,17042024-14:45:57,
111,Onderwijstype,,Enumeration,,{354AA899-00C3-4c36-93F7-0B364D331C93},,,,,,,,,,,,,,17042024-14:45:57,
112,Archeologiebesluit,Een professioneel oordeel dat gebaseerd is op algemeen aanvaarde wetenschap ten aanzien van de archeologie,Class,,{836E51BF-65E9-4482-B555-C9AB737D264D},,,,,Archeologiebesluit,Een professioneel oordeel dat gebaseerd is op algemeen aanvaarde wetenschap ten aanzien van de archeologie,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-6df26100-0a75-447d-a8f1-5a87adeea7ef,,6df26100-0a75-447d-a8f1-5a87adeea7ef,business-object,17042024-14:45:57,
113,Artefact,"De benaming voor ieder verplaatsbaar object dat door de mens is vervaardigd, bewerkt en/of gebruikt. ",Class,"artefacten, voorwerp, voorwerpen",{2C230EE7-036D-48be-B82A-FF45598170F7},,,,,Artefact,"De benaming voor ieder verplaatsbaar object dat door de mens is vervaardigd, bewerkt en/of gebruikt.",,"artefacten, voorwerp, voorwerpen",,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-7f936c4f-360e-47a3-a558-1682d8cfbf1a,,7f936c4f-360e-47a3-a558-1682d8cfbf1a,business-object,17042024-14:45:57,
114,Artefactsoort,Typering van artefacten,Class,,{67CF25EB-EBB0-4185-8171-1F9DD3B5D212},,,,,,,,,,,,,,17042024-14:45:57,
115,Boring,,Class,,{E11FDCA7-7538-4353-83FF-72164D928452},,,,,boring,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-6897cf81-2661-4676-80b2-588cb1f4e42d,,6897cf81-2661-4676-80b2-588cb1f4e42d,business-object,17042024-14:45:57,
116,Doos,Een afsluitbaar object waar iets in wordt opgeborgen of verpakt.,Class,,{703CAFCF-FDC0-4861-AA76-1692303DE7BE},,,,,,,,,,,,,,17042024-14:45:57,"Een doos bestaat meestal uit gevouwen karton, eventueel met lijm of plakband dichtgezet. In deze vorm heeft het vaak de vorm van een balk. Met een doos wordt meestal een grote kartonnen doos bedoeld, met geen andere functie dan verpakking of opslag. Voorb"
