id,clazz_id,descr,enumeration_id,name,name_oud,primitive,type_class_id
EAID_f862d72e_b135_4434_8486_f561a0ed4d05,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_494e3889_b7c5_49bc_9909_c11372430db0,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,lengte,Lengte,,
EAID_08306078_11c7_449f_8f6e_5daee8fb97d1,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,leverancier,Leverancier,,
EAID_fd9fbf07_7e6a_4612_9248_1eeab97c9bec,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,objectnaam,Objectnaam,,
EAID_77d936e5_19bd_4ca3_9362_26f0a84ffaa4,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,objectnummer,Objectnummer,,
EAID_eaf08245_2665_4e57_87ab_2f33ba7b3f0e,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,oppervlakte,Oppervlakte,,
EAID_8c336f40_c0e9_4ec2_9095_917804156a7e,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,scheidingMateriaal,ScheidingMateriaal,,
EAID_f52560b9_1835_4dde_a8d3_6cb56bdf4a77,EAID_C538C222_0FA4_43EE_BF06_9512A484A57,,,verplaatsbaar,Verplaatsbaar,,
EAID_d5033fdd_46ed_4790_a1c2_c585516bfb9c,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,aanleghoogte,Aanleghoogte,,
EAID_4e16f661_d730_4df5_88f6_d41d6a923533,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,elektrakast,Elektrakast,,
EAID_4bdefe9b_7f0e_454c_8ed1_f6d1bb5a22ad,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,frequentieOmvormer,Frequentie-omvormerÂ Â ,,
EAID_1c63689a_530f_465c_bd07_2a8668720128,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,hoogte,Hoogte,,
EAID_0bdc494a_6598_4455_b5c1_748fd2e49ea4,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_f2f3a444_831f_4f29_be83_6c7b32c41bdf,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,leverancier,Leverancier,,
EAID_bd386c28_83d5_4d85_a4bd_8a4c7a0390b3,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,meetpunt,Meetpunt,,
EAID_24133ab0_6fa9_48e2_bdd1_b0a98f5439e6,EAID_4B32C511_77E9_4ABD_8C02_6F9F336A7A9,,,PLC,PLC,,
EAID_2b78ca3a_622e_4fe3_b1f9_87cee35d7087,EAID_F349D291_F25B_4258_A008_00082F932BE,,,hoogte,Hoogte,,
EAID_a241fa1d_7b12_49b0_b036_340da22a986a,EAID_F349D291_F25B_4258_A008_00082F932BE,,,type,Type,,
EAID_21845d88_6ae3_4836_8680_4554674a9007,EAID_941A17C1_A2B2_4CD1_8991_08B0EBCF0C2,,,jaarHerinrichting,JaarHerinrichting,,
EAID_9439c6f3_b7fc_4979_9b63_9a2029f084ba,EAID_941A17C1_A2B2_4CD1_8991_08B0EBCF0C2,,,speelterreinLeeftijdDoelgroep,SpeelterreinLeeftijdDoelgroep,,
EAID_fb5e5e12_2bdc_469c_b560_87c6c0019f8a,EAID_941A17C1_A2B2_4CD1_8991_08B0EBCF0C2,,,type,Type,,
EAID_72e8dc0b_39d4_49af_b63f_a36c10667ed7,EAID_941A17C1_A2B2_4CD1_8991_08B0EBCF0C2,,,typePlus,TypePlus,,
EAID_71a47974_8741_4fcc_9b08_52f942df755f,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,catalogusprijs,Catalogusprijs,,
EAID_d2441107_1c59_4e6b_921a_2729c525b8eb,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,certificaat,Certificaat,,
EAID_deb07c01_0112_4d27_ae6a_0ea85e10ceb4,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,datumCertificaat,Certificaatdatum,,
EAID_be1cdc0f_8933_4bf0_95fe_c4138b9a9a65,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,certificaatnummer,Certificaatnummer,,
EAID_05b48444_9cf9_46ae_b6a2_f8faab760d84,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,certificeringsinstantie,Certificeringsinstantie,,
EAID_a4fe9a5d_17fa_4cbd_a045_961da3efbd42,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,controlefrequentie,Controlefrequentie,,
EAID_600a5c24_d822_4c85_8ebd_1a92d9fba8a3,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,gemakkelijkToegankelijk,GemakkelijkToegankelijk,,
EAID_4651e211_8b6d_456f_88d1_b926e71326a2,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,inspectievolgorde,Inspectievolgorde,,
EAID_e5ef6edb_c92f_4e7f_8425_88f2cc6605cc,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,installatiekosten,Installatiekosten,,
EAID_2566ee43_e2c2_4cca_a54a_6fe83bcf4dfe,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,speelterrein,Speelterrein,,
EAID_9d33db3e_9447_4835_bc94_dd4bc26ab933,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,speeltoestelToestelonderdeel,SpeeltoestelToestelonderdeel,,
EAID_0cb15c59_6e11_4eee_a09e_7ec47f4972e3,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,technischeLevensduur,TechnischeLevensduur,,
EAID_986018c1_ae38_4694_9aac_61faacc59224,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,toestelcode,Toestelcode,,
EAID_7f106aa0_d8a7_4ac5_b652_da355381cf43,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,toestelgroep,Toestelgroep,,
EAID_0aac0396_2356_4710_bcc3_839775b80a98,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,toestelnaam,Toestelnaam,,
EAID_d1caccca_fc13_4ab6_b317_bd55541c163a,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,type,Type,,
EAID_fc383336_8478_435e_961b_7da5b5298a6f,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,typenummer,Typenummer,,
EAID_5dade0f6_3bdb_45c9_9e69_4854e997a65d,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,typePlus,TypePlus,,
EAID_f0b7ad79_5c2b_4dd6_90dc_d89af996c245,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,typePlus2,TypePlus2,,
EAID_bf1e93ea_908b_4b59_9648_a03bd0cc2bca,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,valruimteHoogte,ValruimteHoogte,,
EAID_f7adc1ca_40c3_4e9f_89da_93d57eeea73f,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,valruimteOmvang,ValruimteOmvang,,
EAID_2b09eb97_0ec1_4797_93c2_ff2720bec498,EAID_4EFB3A19_E491_469F_AA96_DEBED9C1BE4,,,vrijeValhoogte,VrijeValhoogte,,
EAID_f0b50a91_55b9_4de9_8ed4_608ef6df3ed6,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,drainage,Drainage,,
EAID_37894deb_9190_4c82_bd59_c015a3332aa6,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,gebruiksvorm,Gebruiksvorm,,
EAID_203a99c6_e080_453e_a57f_735d069ed986,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,sportcomplex,Sportcomplex,,
EAID_f524a16f_cb4f_46fd_ac1a_d3b3e56bc641,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,sportterreinTypeSport,SportterreinTypeSport,,
EAID_666b39ff_5137_4216_a2e0_cb490a5a5b3c,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,type,Type,,
EAID_66dabddf_9a03_4c0d_a7cd_4efa76d2a399,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,typePlus,TypePlus,,
EAID_458b3458_8b14_4869_893b_fdc552cf8c74,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,veldnummer,Veldnummer,,
EAID_a5e4ce1f_db76_4e87_9540_8d74fbb6ace4,EAID_A5A43927_9633_4584_865B_78AE4486E5B,,,verlicht,Verlicht,,
EAID_feeb9b68_9f5c_48dc_8690_df39ae589024,EAID_CEF4E497_01A1_4B4F_A509_D18945A3311,,,bemalingsgebied,Bemalingsgebied,,
EAID_73799638_d80a_469a_8e8d_c49d10466efe,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,breedte,Breedte,,
EAID_d1ad0807_2591_486e_aaae_123c8a68c63a,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,cultuurhistorischWaardevol,CultuurhistorischWaardevol,,
EAID_83ed672f_590f_4ed9_9223_f78b6eb7a57b,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,herplantplicht,Herplantplicht,,
EAID_25505f91_639b_40fe_8c2f_8e482a94db63,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,oppervlakte,Oppervlakte,,
EAID_40810a06_bbc5_48f0_9723_8c50ffafabda,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,opTalud,OpTalud,,
EAID_019c3ab3_5d1c_47e8_9771_a8f7c58655af,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,percentageLoofbos,PercentageLoofbos,,
EAID_08f8eefb_f69e_41c4_a208_ea53e4d74d47,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,terreindeelSoortnaam,TerreindeelSoortnaam,,
EAID_0d962ffe_312b_4bd8_8923_d44e49974a2b,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,type,Type,,
EAID_499234a4_7111_49c2_a6d6_5e21070d9960,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,typeBewerking,TypeBewerking,,
EAID_cd3dbf4a_839d_4f40_a6a6_fbabea3eaf10,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,typePlus,TypePlus,,
EAID_a69686d4_4a92_4c84_88b2_2b428c1411d9,EAID_E9091F41_09F6_42D6_9295_8FE1CA54198,,,typePlus2,TypePlus2,,
EAID_aa62f937_3389_4ce8_9e00_2f0de7d0491a,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,aanleghoogte,Aanleghoogte,,
EAID_dfc692fe_8549_4e87_ae83_00a22d91258e,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,aantalTunnelbuizen,AantalTunnelbuizen,,
EAID_921bc7a6_db1a_4609_af8f_89927de76029,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,breedte,Breedte,,
EAID_5a36994b_30ba_421d_a292_d0a00466647a,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,doorrijbreedte,Doorrijbreedte,,
EAID_56540fe6_579f_42c9_ae4b_ad9cd5ac2bbd,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,doorrijhoogte,Doorrijhoogte,,
EAID_8c546b30_87a0_4efc_b6cb_3f9462bba96c,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,hoogte,Hoogte,,
EAID_22aee47a_7a0e_41bd_a82e_4086f6092c27,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,jaarConserveren,JaarConserveren,,
EAID_8a1b84ab_16d5_443e_a44c_c9a1812842fe,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_82f95aa1_999e_4214_a555_3f66ee190964,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,lengte,Lengte,,
EAID_07128b54_6a7a_460a_89fa_9ce5f3d562c0,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,leverancier,Leverancier,,
EAID_5a1c5ebf_f37e_429e_af4c_cd35a256d187,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,objectnaam,Objectnaam,,
EAID_0a6017d0_ee7e_43fc_b4d7_37ec8206e337,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,objectnummer,Objectnummer,,
EAID_179e44d5_2fb4_43c0_a621_46e8aca805c0,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,oppervlakte,Oppervlakte,,
EAID_de17f6e5_9721_42c6_8e6b_cf4105305c7a,EAID_906C9BA6_762D_4B15_94A3_6D8F2D8B922,,,tunnelobjectMateriaal,TunnelobjectMateriaal,,
EAID_0e5681c2_46cb_45ee_a048_417f2279e952,EAID_A5EEDFA7_48FF_4E7F_B5BF_4A809130A3D,,,type,Type,,
EAID_5a563353_68bd_45f5_bd37_2655d2b83a61,EAID_A5EEDFA7_48FF_4E7F_B5BF_4A809130A3D,,,waterobject,Waterobject,,
EAID_b2de283e_0580_4fba_98ec_f42ea70223d7,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,afvoeren,Afvoeren,,
EAID_bbb16a8e_d0c0_4256_a2d2_54c26821544f,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,bereikbaarheid,Bereikbaarheid,,
EAID_0b257881_2020_43ab_b584_ebf8c0fa324b,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,ecologischBeheer,EcologischBeheer,,
EAID_de4b59ef_1379_4ec7_a235_1fe13b07c6f6,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,kwaliteitsniveauActueel,KwaliteitsniveauActueel,,
EAID_312e1215_0433_4e9b_9b1e_975efe0045e9,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,kwaliteitsniveauGewenst,KwaliteitsniveauGewenst,,
EAID_016a4f1a_7681_4796_8d6a_0692b1951475,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,kweker,Kweker,,
EAID_06b5d28f_4108_48e8_8113_95738b63a14e,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,leverancier,Leverancier,,
EAID_c1db6990_7d23_49e2_8205_85ec3bea2a89,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,objectnummer,Objectnummer,,
EAID_f2ed3154_dca1_4c98_8dd8_8af4afdaf6b1,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,soortnaam,Soortnaam,,
EAID_698fe090_bfa3_45b7_b046_195359c6ca7e,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,typeStandplaats,TypeStandplaats,,
EAID_bdf0e2cd_66ac_4577_9e93_957325dd9319,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,typeStandplaatsPlus,TypeStandplaatsPlus,,
EAID_ef7f6cac_307c_460a_994f_a8132f49af96,EAID_761406D1_87BC_4DC1_B1B7_BD3BB7AB54A,,,vegetatieobjectBereikbaarheidPlus,VegetatieobjectBereikbaarheidPlus,,
EAID_e471e3a6_fa1b_4cf0_9b7d_8af35b8ec56d,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,aanleghoogte,Aanleghoogte,,
EAID_8473d215_789f_4b8a_9fb1_9278414bc38c,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,aanOfVrijliggend,AanOfVrijliggend,,
EAID_ed24b075_e34e_491c_b0cb_54c47d54410d,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,prijsAanschaf,Aanschafprijs,,
EAID_616f7517_5036_4e88_8900_abfcb0fe90f3,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,aantalDeklagen,AantalDeklagen,,
EAID_facf49ff_e07d_4eb4_9856_b657c69dddd6,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,aantalOnderlagen,AantalOnderlagen,,
EAID_30bfd4ec_693b_49df_aa3b_c507697bab59,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,aantalTussenlagen,AantalTussenlagen,,
EAID_ec5a722c_0708_46e6_ac10_0fa84484c3ba,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,afmeting,Afmeting,,
EAID_bc61ca42_3217_4ba8_a04e_dd0bb9720210,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,belasting,Belasting,,
EAID_a31bc9f4_fa0a_453f_85ac_f76f88e09a6e,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,bergendVermogen,BergendVermogen,,
EAID_723f29e8_3ec0_4916_acb7_4bb9c5dcf8c5,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,BGTFysiekVoorkomen,BGTFysiekVoorkomen,,
EAID_f3471215_0583_4088_b846_84d723574b85,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,breedte,Breedte,,
EAID_f195d18e_802c_46c6_95b4_85526ddaf7c5,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,dikteConstructie,DikteConstructie,,
EAID_c2b6ecef_0b55_4796_bd70_d9e1dce83618,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,draagkrachtig,Draagkrachtig,,
EAID_819f0770_ba13_4bdf_8a5a_7ad4f167103a,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,formaat,Formaat,,
EAID_b8695e7e_ed4e_4f5c_971e_79d45d94f10d,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,geluidsreducerend,Geluidsreducerend,,
EAID_7cb16ce5_7cc4_408d_8f3d_11ba4b8294cf,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,fysiekVoorkomenIMGeo,IMGeoFysiekVoorkomen,,
EAID_23d3ab6c_b2cd_4e2c_a486_1624ea128962,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,jaarConserveren,JaarConserveren,,
EAID_74184e4c_019d_4749_b0f4_17b4aa3fddad,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_0fa1868f_22d6_47a0_ab45_f7d5f36d8eec,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,kleur,Kleur,,
EAID_d222e3b9_7c39_48a7_8730_a6d0d1f1d475,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,kwaliteitsniveauActueel,KwaliteitsniveauActueel,,
EAID_b313e78a_a238_4b0e_910f_f0562f5f9d99,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,kwaliteitsniveauGewenst,KwaliteitsniveauGewenst,,
EAID_c6124d79_9d45_4e4e_89f2_50f3c6635283,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,lengte,Lengte,,
EAID_2adeb868_7224_4645_9023_fc28ea2c333f,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,lengteKunstgras,LengteKunstgras,,
EAID_1431dfd4_7bca_4ae4_bebe_907db9ca1947,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,lengteVoegen,LengteVoegen,,
EAID_fdb5c415_5d09_4cb6_b978_0bac5f0b8d9d,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,levensduur,Levensduur,,
EAID_7171e392_2794_47da_af07_5a2a7b314b45,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,materiaal,Materiaal,,
EAID_84f39eef_f70f_46a3_98c9_de4d508f0d02,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,maximaleValhoogte,MaximaleValhoogte,,
EAID_c0e4b77c_9537_445b_b7a0_8e7f67d2369c,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,omtrek,Omtrek,,
EAID_140ac1aa_1742_48b4_84c5_15c5a97b725b,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,ondergrondcode,Ondergrondcode,,
EAID_93dbe7c3_ce4c_4402_8ddf_270afdf96193,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,oppervlakte,Oppervlakte,,
EAID_d67e619d_f266_4bbf_b3e3_b55dc5a84cb9,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,opTalud,OpTalud,,
EAID_9a2e7092_00e8_4f2b_a7c9_30ab6e632a97,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,plaatsorientatie,PlaatsoriÃ«ntatie,,
EAID_20309873_f579_42a1_bb0c_ef6804b1fe22,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,jaarPraktischEinde,PraktischEindjaar,,
EAID_0fe2f834_8778_431d_b23a_cd6bf3ad4f37,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,rijstrook,Rijstrook,,
EAID_7a1ef632_151b_45d8_b7c0_93b671d6aa69,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,soortVoeg,SoortVoeg,,
EAID_23e772ed_a2c8_4269_850a_a1ff129155aa,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,toelichtingGemengdeBestrating,ToelichtingGemengdeBestrating,,
EAID_77514688_590c_48ac_af61_f13be149b603,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,type,Type,,
EAID_2d3cdc74_ee6c_434f_b5aa_7d394ab10376,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typeConstructie,TypeConstructie,,
EAID_2aeebc12_2a99_4d69_b3ee_37bd2e70f322,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typeFundering,TypeFundering,,
EAID_6e07af64_0f97_4b93_bd8c_a6c6a4e812f3,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typePlus,TypePlus,,
EAID_d7e1139f_68a8_4ef8_a100_e16231ef5a22,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typePlus2,TypePlus2,,
EAID_bf1f72b4_87aa_4a03_8c99_7e729805a400,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typeRijstrook,TypeRijstrook,,
EAID_fe98485d_2af8_489e_8ed3_9dd999ed9268,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typeVoeg,TypeVoeg,,
EAID_9813238a_de98_4cc1_84c3_6f0f91410120,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,typeVoegvulling,TypeVoegvulling,,
EAID_e2ae8f09_8276_4935_9d2b_f9d5d233f670,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,vegen,Vegen,,
EAID_86e7d675_c366_427c_84a7_4788454cbc5a,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,verhardingsobjectConstructielaag,VerhardingsobjectConstructielaag,,
EAID_10897126_d53a_4576_9426_94b3b84f68d6,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,verhardingsobjectModaliteit,VerhardingsobjectModaliteit,,
EAID_1d19602f_481f_48f5_aa4a_d7b9be091623,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,verhardingsobjectRand,VerhardingsobjectRand,,
EAID_33acd2b7_9f60_4b3d_b418_669c92f84af0,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,verhardingsobjectWegfunctie,VerhardingsobjectWegfunctie,,
EAID_9da54f1c_9bd1_4550_91c0_5918f24d9b3b,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,verhoogdeLigging,VerhoogdeLigging,,
EAID_6415cede_7441_4061_8014_06ae19a61e7d,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,vulmateriaalKunstgras,VulmateriaalKunstgras,,
EAID_85ab5b41_2e17_4615_b567_7249f402ee98,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,waterdoorlatendheid,Waterdoorlatendheid,,
EAID_30ccfc4b_8828_41ad_9e64_c22a79c8badc,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegas,Wegas,,
EAID_e17a19f0_5458_4dea_a674_687a01128147,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegcategorieDV,WegcategorieDV,,
EAID_b5843a20_7814_4208_8d5d_d9920fdc7f07,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegcategorieDVPlus,WegcategorieDVPlus,,
EAID_90fcb885_5e9d_4810_bb03_cc8382392efa,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegnummer,Wegnummer,,
EAID_095fec7f_4c50_4a0c_bbf5_f32ee775301e,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegtypeBestaand,WegtypeBestaand,,
EAID_78e654f7_413e_483c_94f0_806dd8355778,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegvak,Wegvak,,
EAID_dd9535df_7868_45dd_bb9e_3ba6662befe0,EAID_47F12418_C5F8_44E0_8EC6_3D0C5993372,,,wegvaknummer,Wegvaknummer,,
EAID_443d6a53_7228_433a_a155_68a36b9d0436,EAID_D20F86EE_C4B5_497D_BED0_34B7509121E,,,ontwerpsnelheid,Ontwerpsnelheid,,
EAID_3b772a13_e228_4c81_aa38_b48c4ca476ca,EAID_D20F86EE_C4B5_497D_BED0_34B7509121E,,,type,Type,,
EAID_d387286c_f05c_44e8_b05f_5fc2ccb5bc42,EAID_D20F86EE_C4B5_497D_BED0_34B7509121E,,,typePlus,TypePlus,,
EAID_dbb5b585_6fdf_4cc1_8d97_190b82a37a98,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,aantalOverspanningen,AantalOverspanningen,,
EAID_750a8776_6749_47e5_b708_1d26424e43e2,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,belastingklasseNieuw,BelastingklasseNieuw,,
EAID_a7da29fa_60b5_494c_8d4b_f10af065383a,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,belastingklasseOud,BelastingklasseOud,,
EAID_a896333a_6eb7_4e7e_aa2f_5a19615540b5,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,draagvermogen,Draagvermogen,,
EAID_557249bc_909e_4555_96e0_bc5cc329ce38,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,maximaalToelaatbaarVoertuiggewicht,MaximaalToelaatbaarVoertuiggewicht,,
EAID_d219e1e6_86b8_4659_894a_3f2515758c12,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,maximaleAsbelasting,MaximaleAsbelasting,,
EAID_eac1d843_a435_4a46_bf0f_bcb3b2a5cc70,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,maximaleOverspanning,MaximaleOverspanning,,
EAID_e6d2f939_a84b_4690_882c_f335998c3146,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,overbruggingsobjectDoorrijopening,OverbruggingsobjectDoorrijopening,,
EAID_98f64fce_360d_48a7_802f_7ff4ab60d39f,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,type,Type,,
EAID_cae28a72_22a2_4668_bce8_7355387fef8a,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,waterobject,Waterobject,,
EAID_0b144e49_fe81_4a5f_8e55_d04ddac5a225,EAID_4824C467_3BF6_45C2_BD8B_03F04CEBCA9,,,zwaarsteVoertuig,ZwaarsteVoertuig,,
EAID_c4e5908f_ecdd_46e4_aadd_e003eccf7de6,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,aanleghoogte,Aanleghoogte,,
