authentiek,begrip,GGM-bron,created,datum_opname,definitie,dst_class_id,dst_documentation,dst_mult_end,dst_mult_start,dst_multiplicity,dst_role,heeft_tijdlijn_geldigheid,heeft_tijdlijn_registratie,herkomst,herkomst_definitie,GGM-guid,indicatie_formele_historie,indicatie_in_onderzoek,indicatie_materiele_historie,kwaliteit,modified,mogelijk_geen_waarde,GGM-naam,order,populatie,schema_id,src_class_id,src_documentation,src_mult_end,src_mult_start,src_multiplicity,src_role,stereotype,GGM-synoniemen,GGM-toelichting,GGM-uml-type,Datum-tijd-export
,,,,,,EAID_EA7FE08E_34F7_45d2_BE2E_E4E3B8333BF3,,1,0,,,Nee,Nee,,,EAID_2D7DFEB4_3B70_4079_A901_DC9F424EF009,Nee,Nee,Nee,,,Ja,geleverd via,,,GGM_ROOT_SCHEMA,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_7694A657_22D8_4b00_AAE2_A78EF014B43A,,-1,0,,,Nee,Nee,,,EAID_4FE9452E_CB92_4bce_AC0F_D2555EEE49EA,Nee,Nee,Nee,,,Ja,dient in,,,GGM_ROOT_SCHEMA,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,1,1,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De MEDEWERKER die anderen desgevraagd in contact brengt met (andere) medewerkers van deze ORGANISATORISCHE EENHEID.</font>",EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,1,0,,organisatorische eenheid,Nee,Nee,,,EAID_7FBB7F66_64B4_40dd_9628_02202FF00FB1,Ja,Nee,Nee,,,Ja,is contactpersoon voor,,,GGM_ROOT_SCHEMA,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De ORGANISATORISCHE EENHEID waarvan de MEDEWERKER deel uitmaakt of deel heeft uitgemaakt.</font>",EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,-1,0,,organisatorische eenheid,Nee,Nee,,,EAID_CF008EC2_F42E_4e6b_8000_E9A81F3A2ECA,Ja,Nee,Nee,,,Ja,hoort bij,,,GGM_ROOT_SCHEMA,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De MEDEWERKER die verantwoordelijk is voor ZAAKen van het ZAAKTYPE.</font>",EAID_7210A379_17EE_4143_A106_ECD9414B2A0D,,-1,0,,zaaktype,Nee,Nee,,,EAID_DE49408A_E6E8_44c9_B127_6365ABD57598,Nee,Nee,Nee,,,Ja,is verantwoordelijke voor,,,GGM_ROOT_SCHEMA,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,1,0,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De ORGANISATORISCHE EENHEID waarvoor de MEDEWERKER uit hoofde van zijn of haar functie zorgt (of zorgde) dat deze goed functioneert en daar rekenschap van geeft.</font>",EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,1,0,,,Nee,Nee,,,EAID_F5450BE9_CD9C_4fc5_A2E6_A569D5CE87AE,Ja,Nee,Nee,,,Ja,is verantwoordelijk voor,,,GGM_ROOT_SCHEMA,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_D12123D3_D62D_4978_B7D4_8405F00A0D6A,,1,0,,,Nee,Nee,,,EAID_92A22D30_408A_441f_81CD_1C5F1024FA59,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_6AD98160_FFE6_4105_A724_5D5733C87CD8,,1,0,,,Nee,Nee,,,EAID_B5707E27_09A9_44de_933A_FAF7D8613113,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_38649FF6_88C6_437d_AF8E_A9023D55E16C,,-1,0,,,Nee,Nee,,,EAID_4104376C_1AD6_4103_A360_B0C6C7B11452,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_785E3B69_19DA_4952_84A8_592965B9229A,,-1,0,,,Nee,Nee,,,EAID_37EA10C7_3C72_4026_8302_6BBD81BE0200,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_BFE30E32_8CB9_4272_A559_9FB3FD74DACC,,-1,0,,,Nee,Nee,,,EAID_C8CB03FB_9768_4e98_9EFE_8A07021867E7,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_11595AD8_CE67_40dd_BDA9_489DC7D244ED,,-1,0,,,Nee,Nee,,,EAID_E471E71D_D793_403d_BDE8_69BF54783133,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_86952BDA_ADF6_4ff0_B8C7_BA3AA889A40B,,-1,0,,,Nee,Nee,,,EAID_90E45AEB_98D7_490a_B3F7_AD23213A3565,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,Een BESLUIT als specialisatie van OBJECT.,EAID_AFB100D2_8C68_4488_8949_13E945D15920,,None,1,,besluit,Nee,Nee,,,EAID_DACA45FB_FC4C_4e34_AC69_09811CE65CDF,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_3DC85114_5C3F_4930_B98B_6EB6ED71FC2E,,-1,0,,,Nee,Nee,,,EAID_012E0E79_E6CE_4524_8869_650547508733,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_3D5CCB29_91E4_458e_8BCD_6741198E45B8,,-1,0,,,Nee,Nee,,,EAID_0830350C_FF0C_43d0_8A9A_842171749C87,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_4DA0EB59_963C_4558_B763_44F542BC8D89,,-1,0,,,Nee,Nee,,,EAID_139BE972_6A22_49c6_898D_188BA2505570,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,Een HUISHOUDEN als specialisatie van OBJECT.,EAID_6FB0A5B7_7B5F_437f_A462_4B1EADB964E4,,1,1,,huishouden,Nee,Nee,,,EAID_2CA9E920_CD4C_432e_9A5E_44F84F706FAE,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De ZAAKen die betrekking hebben op het OBJECT</font>",EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,zaak,Nee,Nee,,,EAID_3891E5AC_DA6D_445c_BC0A_D70AE3450F0E,Ja,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_26D1113F_F7B3_4bdd_9AAE_EA14CC9F3C3F,,-1,0,,,Nee,Nee,,,EAID_425C5C44_916C_47bd_ACE2_73CB085EC80D,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_FD0B5F4D_AE9B_47bd_8C60_031D21AC24B1,,-1,0,,,Nee,Nee,,,EAID_4F678BE2_85AA_4354_A4AF_24D9D5F779C3,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_172AFD36_B400_4660_BFAC_4BBC1077D666,,-1,0,,,Nee,Nee,,,EAID_9142C2DC_9D2F_41b8_AD21_7C22ADF570E1,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,Een INGEZETENE is een specialisatie van OBJECT.,EAID_CA19D17F_3EB7_459d_9883_16F0C0B5D35E,,1,1,,,Nee,Nee,,,EAID_93320AED_D823_4ac6_BD19_2C55AFE2D453,Nee,Nee,Nee,,,Ja,Is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_B1C6CA45_49C9_45f0_8B14_A721AD505C50,,-1,0,,,Nee,Nee,,,EAID_98745F83_6621_4255_BA46_4A280FE34F0D,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_9775E778_DBF8_4122_94CE_551466B62F46,,-1,0,,,Nee,Nee,,,EAID_A0CCD38F_E4E7_4044_A32A_DF84CA8A7DA6,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_F4978264_32A5_4e70_97A8_D142B64400A8,,-1,0,,,Nee,Nee,,,EAID_ACC89638_0162_4bf4_856A_F48A6CDBFA48,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_2EC96974_F21E_4bdb_AF4D_30D7091F5645,,-1,0,,,Nee,Nee,,,EAID_B905E456_B624_4d2d_B5F3_413FC8BF08D6,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_FB13857C_C695_4b53_8060_BACFA0E16950,,-1,0,,,Nee,Nee,,,EAID_BC791907_D562_40fe_9F9E_81FEF5482049,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_67CC2144_6B88_433c_853D_07379C66D6CF,,-1,0,,,Nee,Nee,,,EAID_E5B87DF0_8E09_4275_A6F3_BCE04E6877B4,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_9F4E12E4_B228_4931_AC83_1B1F60958A89,,-1,0,,,Nee,Nee,,,EAID_E9AA24B1_EE12_49cc_8CA9_7930E154DD9D,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_91F9D39E_0322_42c6_AE7F_5027B36F3EC3,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_D90E822D_7EF8_4ea6_AF5C_4A4362577941,,1,1,,,Nee,Nee,,,EAID_2B472ADB_4268_4c90_85C2_436E804F561A,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_881F95F7_7096_49ab_B1CA_4D9FA93BB4A9,,-1,0,,,Nee,Nee,,,EAID_0684D5EF_2ED0_4667_91FB_BA90F35EE98E,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,-1,1,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De VESTIGING VAN ZAAKBEHANDELENDE ORGANISATIE waar de ORGANISATORISCHE EENHEID haar activiteiten uitvoert.</font>",EAID_D8142B98_64CB_408e_9941_92423543F08A,,1,1,,vestiging,Nee,Nee,,,EAID_689523F1_DB08_428a_B016_53B63C975012,Nee,Nee,Nee,,,Ja,is gehuisvest in,,,GGM_ROOT_SCHEMA,EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,-1,1,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De ORGANISATORISCHE EENHEID die verantwoordelijk is voor ZAAKen van het ZAAKTYPE.</font>",EAID_7210A379_17EE_4143_A106_ECD9414B2A0D,,-1,0,,zaaktype,Nee,Nee,,,EAID_B26014D0_A1AF_4738_9D86_FF18128429F5,Nee,Nee,Nee,,,Ja,is verantwoordelijke voor,,,GGM_ROOT_SCHEMA,EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,1,0,,,Nee,Nee,,,EAID_D2770201_1CC5_47bd_90F4_EC39317F189B,Nee,Nee,Nee,,,Ja,Is deel van,,,GGM_ROOT_SCHEMA,EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De ENKELVOUDIGe DOCUMENTen die deel uit maken van het SAMENGESTELD DOCUMENT.</font>",EAID_547FD48D_F885_4816_BCFA_4048995C8D83,,-1,2,,document,Nee,Nee,,,EAID_98544267_83F6_43ed_A9B5_5775C5462D91,Ja,Nee,Nee,,,Ja,omvat,,,GGM_ROOT_SCHEMA,EAID_47DA1FC8_F181_41bc_B16A_CE80D2CA13B1,,1,0,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">Aanduiding van de aard van de STATUS.</font>",EAID_AA496B7B_913C_40fd_943E_52F1A6E89440,,1,1,,type,Nee,Nee,,,EAID_B632C4ED_D11A_49a2_9AE8_70F6799F2EB1,Nee,Nee,Nee,,,Ja,is van,,,GGM_ROOT_SCHEMA,EAID_7C975D37_670B_405e_B825_924BCAFA74C7,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_03B4B3C0_3616_4ea2_A8B1_3D6754325F02,,1,1,,,Nee,Nee,,,EAID_56AD30A7_9970_419a_875D_F3EFAC07B608,Nee,Nee,Nee,,,Ja,heeft product,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_E1FAE16A_42AE_4b7d_88FC_F429079D1C4D,,1,0,,,Nee,Nee,,,EAID_8E2A02C8_9992_4342_B3C1_3B34ABAA88D5,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_881F95F7_7096_49ab_B1CA_4D9FA93BB4A9,,1,0,,,Nee,Nee,,,EAID_38EA370E_4A5A_42fc_9CFC_4D0E53E8A0CC,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_FC488929_8721_402f_A073_1DFDB76A816E,,-1,0,,,Nee,Nee,,,EAID_4792EF86_3EA9_4e05_A5CC_0EA419541F79,Nee,Nee,Nee,,,Ja,heeft betaling,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_5641C50A_C0FA_4e71_B07B_26C7B1CE94ED,,-1,1,,document,Nee,Nee,,,EAID_B89D9C03_1963_4320_9F82_3ED1E30C2895,Ja,Nee,Nee,,,Ja,kent,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_B3371695_97AD_49d2_9AF1_15591B422007,,1,0,,,Nee,Nee,,,EAID_EE334186_2640_4708_BB09_B028A5434439,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,-1,0,,,Nee,Nee,,,EAID_5118E6F9_F965_4953_8F8D_5F9F1D0A2121,Nee,Nee,Nee,,,Ja,afhandelend medewerker,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De STATUSsen die bereikt zijn gedurende de behandeling van de ZAAK.</font>",EAID_7C975D37_670B_405e_B825_924BCAFA74C7,,-1,0,,status,Nee,Nee,,,EAID_FA90DE4F_C686_4701_A3A0_5A67856C004D,Ja,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De verwijzing naar de ZAAK, waarom verzocht is door de initiator daarvan, die door de zaakbehandelende organisatie is opgedeeld in twee of meer separaat te behandelen zaken waarvan de onderhavige zaak er één is.</font>",EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,0,,,Nee,Nee,,,EAID_0B81CD99_DB7F_40a0_BD64_26FCBC96420A,Ja,Nee,Nee,,,Ja,is deelzaak van,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">Aanduiding van de aard van de ZAAK.</font>",EAID_7210A379_17EE_4143_A106_ECD9414B2A0D,,1,1,,type,Nee,Nee,,,EAID_213C1581_1B5D_467e_B825_25738FF800C9,Nee,Nee,Nee,,,Ja,is van,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De andere ZAAKen die het onderwerp zijn van de ZAAK.</font>",EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,-1,0,,,Nee,Nee,,,EAID_87D7E92A_583F_4b4a_AA34_019ABCFBD939,Ja,Nee,Nee,,,Ja,heeft betrekking op andere,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_9E261D63_5143_4aa8_A1DA_554AB3D27025,,-1,0,,,Nee,Nee,,,EAID_F19D0464_AAC3_42d0_96FA_4B7027AD4905,Nee,Nee,Nee,,,Ja,heeft kenmerken,,,GGM_ROOT_SCHEMA,EAID_649EFD86_ED52_4293_8577_DBE5445845BF,,1,1,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De andere ZAAKen die het onderwerp zijn van de ZAAK.</font>",EAID_766265DF_56DD_4560_A55C_FF82E3B9751A,,-1,0,,,Nee,Nee,,,EAID_5535E8EB_1CF8_4c21_BD0E_B3786D318FB2,Ja,Nee,Nee,,,Ja,heeft betrekking op andere,,,GGM_ROOT_SCHEMA,EAID_766265DF_56DD_4560_A55C_FF82E3B9751A,,None,None,,,,,nan,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De verwijzing naar de ZAAK, waarom verzocht is door de initiator daarvan, die door de zaakbehandelende organisatie is opgedeeld in twee of meer separaat te behandelen zaken waarvan de onderhavige zaak er één is.</font>",EAID_766265DF_56DD_4560_A55C_FF82E3B9751A,,1,0,,,Nee,Nee,,,EAID_F95B6C11_B53E_4135_A96C_77C2F49379A9,Ja,Nee,Nee,,,Ja,is deelzaak van,,,GGM_ROOT_SCHEMA,EAID_766265DF_56DD_4560_A55C_FF82E3B9751A,,None,None,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_3D2D5426_653C_485c_A99C_8AD933E76D78,,-1,0,,,Nee,Nee,,,EAID_39319771_8062_415c_B199_3696EE6A91A5,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_7210A379_17EE_4143_A106_ECD9414B2A0D,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_03B4B3C0_3616_4ea2_A8B1_3D6754325F02,,1,1,,,Nee,Nee,,,EAID_86265665_697C_4a7e_B3D4_EA2DCDD7E379,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_7210A379_17EE_4143_A106_ECD9414B2A0D,,1,1,,,,,,Association,12052026-14:54:01
,,,,,"<font color=""#610e6a"">De STATUSTYPEn die bereikt kunnen worden bij behandeling van ZAAKen van het ZAAKTYPE.</font>",EAID_AA496B7B_913C_40fd_943E_52F1A6E89440,,-1,1,,statustype,Nee,Nee,,,EAID_EF19B3B9_08AC_4c8c_B785_4571F6FA8DDF,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_7210A379_17EE_4143_A106_ECD9414B2A0D,,1,1,,,,,,Association,12052026-14:54:01
,,,,9 april 2007,"De unieke aanduiding van de WOONPLAATS waarbinnen het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",EAID_039AFF88_F5F7_4c1a_B7E4_1BDFC495F67A,,1,0,,,Nee,Nee,BAG,KING op basis van BAG,EAID_08EA443E_3F28_4a10_B0DB_D9BBB6B1B38C,n.v.t.,Ja,Nee,,,Nee,ligt in,,,GGM_ROOT_SCHEMA,EAID_31A87864_6CE0_4e93_A493_ECD0FBDD4461,,-1,0,,,,,<memo>,Association,12052026-14:54:01
,,,,,De unieke aanduiding van de Nummeraanduiding die in het kader van de Basisregistratie Adressen en Gebouwen is aangemerkt als het hoofdadres van een adresseerbaar object.,EAID_BA35A5E2_5A1D_4328_91CD_D51694ED5FBA,,1,0,,,Nee,Nee,,,EAID_293514AA_9A4B_445c_8F4C_7F85C924AFB8,Nee,Nee,Nee,,,Ja,heeft als hoofdadres,,,GGM_ROOT_SCHEMA,EAID_31A87864_6CE0_4e93_A493_ECD0FBDD4461,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_5835F691_4452_44de_A1E9_07088AC16D69,,-1,0,,,Nee,Nee,,,EAID_836B94B7_21EE_41de_8B9D_6A7D1B943044,Nee,Nee,Nee,,,Ja,ligt in,,,GGM_ROOT_SCHEMA,EAID_31A87864_6CE0_4e93_A493_ECD0FBDD4461,,-1,0,,,,,,Association,12052026-14:54:01
,,,,9 april 2007,"De unieke aanduiding van een OPENBARE RUIMTE waaraan het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",EAID_FB13857C_C695_4b53_8060_BACFA0E16950,,1,1,,,Nee,Nee,BAG,KING op basis van BAG,EAID_85187FF7_4357_4128_8E54_8EE077AD6C43,n.v.t.,Ja,Nee,,,Nee,ligt aan,,,GGM_ROOT_SCHEMA,EAID_31A87864_6CE0_4e93_A493_ECD0FBDD4461,,-1,0,,,,,<memo>,Association,12052026-14:54:01
,,,,,,EAID_BA35A5E2_5A1D_4328_91CD_D51694ED5FBA,,-1,0,,,Nee,Nee,,,EAID_D23F2649_1EAC_4e38_AE5D_ADA51D334AC9,Nee,Nee,Nee,,,Ja,heeft als nevenadres,,,GGM_ROOT_SCHEMA,EAID_31A87864_6CE0_4e93_A493_ECD0FBDD4461,,-1,1,,,,,nan,Association,12052026-14:54:01
,,,,1 maart 2009,De BUURT waarin een BENOEMD OBJECT is gelegen.,EAID_67CC2144_6B88_433c_853D_07379C66D6CF,,1,0,,,Nee,Nee,KING op basis van GFO BG,KING op basis van GFO BG,EAID_FE5BF648_C231_4744_ADA9_63521891E583,n.v.t.,Nee,Nee,,,Nee,ligt in,,,GGM_ROOT_SCHEMA,EAID_31A87864_6CE0_4e93_A493_ECD0FBDD4461,,-1,0,,,,,<memo>,Association,12052026-14:54:01
,,,,30 maart 2009,De verwijzing naar vervallen BENOEMD(e) OBJECT(en) waaruit het BENOEMD OBJECT is ontstaan en naar BENOEMD(e) OBJECT (en) waarin een vervallen BENOEMD OBJECT is overgegaan.,EAID_3E9E08B7_574E_43dc_8D93_251BFA8F8D75,,-1,0,,,Nee,Nee,KING op basis van GFO BG,KING op basis van GFO BG,EAID_9A56AD9F_136A_485a_93B1_7137FCC39416,n.v.t.,Nee,Nee,,,Nee,is ontstaan uit / overgegaan in,,,GGM_ROOT_SCHEMA,EAID_3E9E08B7_574E_43dc_8D93_251BFA8F8D75,,-1,1,,,,,<memo>,Association,12052026-14:54:01
,,,,9 april 2007,De wijk waarin de buurt is gelegen.,EAID_2F759BC4_7E3C_4ce9_94FF_33A4106A6E5A,,1,1,,,Nee,Nee,GFO BG,IMGeo,EAID_382B5B2D_C729_4156_B828_8DF93BB553AE,n.v.t.,Nee,Nee,,,Nee,ligt in,,,GGM_ROOT_SCHEMA,EAID_67CC2144_6B88_433c_853D_07379C66D6CF,,-1,1,,,,,<memo>,Association,12052026-14:54:01
,,,,,,EAID_0EABA880_434F_41c3_A41D_0002222AAC2A,,1,0,,,Nee,Nee,,,EAID_62978B60_56F9_4143_88FE_195F9FDF5F6E,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_752621CC_D5CA_4f4c_A937_AF6C84E6ADED,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_A5975EF7_558A_44fa_A656_AB43580D8C35,,-1,1,,,Nee,Nee,,,EAID_3BA6B85A_0320_45da_A802_502DACD005CB,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_752621CC_D5CA_4f4c_A937_AF6C84E6ADED,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,1 mei 2008,De nieuwe GEMEENTE waarin de GEMEENTE bij zijn opheffing c.q. na herindeling is overgegaan.,EAID_B0D9792B_46E7_4b88_B267_C72691616733,,-1,0,,nieuwe gemeente,Nee,Nee,KING/GFO BG,KING op basis van GFO BG,EAID_37F200B1_6FE0_4e06_BD2C_633C7FD25541,n.v.t.,Nee,Nee,,,Nee,is overgegaan in,,,GGM_ROOT_SCHEMA,EAID_B0D9792B_46E7_4b88_B267_C72691616733,,-1,1,,,,,<memo>,Association,12052026-14:54:01
